id,Delta,R0,i0
6640,21.0,2.034238820352467,7596.0
6641,20.0,2.107064142634061,9289.0
6642,19.0,2.221368071098142,3186.0
6643,22.0,2.1137774438434085,5699.0
6644,18.0,2.085724441497248,7665.0
6645,20.0,2.0406377130540116,7283.0
6646,22.0,2.181213214641808,5032.0
6647,22.0,2.082619682337596,6964.0
6648,19.0,2.051712010198746,9777.0
6649,22.0,2.111268099693951,8957.0
6650,20.0,2.192157954645917,4893.0
6651,18.0,2.0939191308535188,8760.0
6652,19.0,2.265967294784209,3265.0
6653,16.0,2.1466177585730803,5032.0
6654,16.0,2.264051036803735,2834.0
6655,17.0,2.0050591175331443,9431.0
6656,15.0,2.4522341306633733,1209.0
6657,15.0,2.2765001236062967,2546.0
6658,18.0,2.167824535305662,4250.0
6659,14.0,2.265129422371685,3607.0
6660,19.0,2.046986168195719,9177.0
6661,22.0,2.170500479253767,4181.0
6662,20.0,2.0531337661502054,6228.0
6663,17.0,2.147916950809925,5933.0
6664,19.0,2.203591121004048,5927.0
6665,19.0,2.0577864760427844,9029.0
6666,14.0,2.3447022680010674,2506.0
6667,18.0,2.2690175090445117,3186.0
6668,17.0,2.0555814317139958,8841.0
6669,20.0,2.2347446672116797,3285.0
6670,22.0,2.0726857814966904,8464.0
6671,17.0,2.0447382359182247,9238.0
6672,17.0,2.093955752144087,5061.0
6673,20.0,2.25815255438147,2648.0
6674,21.0,2.205066041772841,3167.0
6675,20.0,2.0728691236863193,8067.0
6676,21.0,2.162321011028978,4554.0
6677,22.0,2.0665482720027835,6723.0
6678,16.0,2.315599533366614,2506.0
